id,fecha,mes,dia_semana,dia,hora,sala,vendedor,item,motivo,demografico,edad,probabilidad_negocio
8861,2016-08-13,08,Saturday,13,12:34,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,NO CREO QUE COMPRE
8871,2016-08-13,08,Saturday,13,16:09,SATURNO,JACOB,ANDROMEDA,WEBSITE 5.0,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8859,2016-08-13,08,Saturday,13,11:57,SATURNO,LOUIS,ATLANTIS,CONTACTO VIRTUAL,PAREJA,30-40,SI PODRIA COMPRAR
8898,2016-08-14,08,Sunday,14,11:56,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8959,2016-08-15,08,Monday,15,16:21,SATURNO,YOKO,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8952,2016-08-15,08,Monday,15,15:59,SATURNO,GRIMILDA,ANDROMEDA,VECINO DEL PLANETA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
8943,2016-08-15,08,Monday,15,14:40,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
8965,2016-08-16,08,Tuesday,16,09:55,SATURNO,GRIMILDA,ORION,PASA POR PLANETA-NO VECINO,GRUPO FAMILIAR,40+,NO CREO QUE COMPRE
8962,2016-08-16,08,Tuesday,16,08:33,SATURNO,GRIMILDA,ORION,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,NO CREO QUE COMPRE
8981,2016-08-16,08,Tuesday,16,13:54,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,NO CREO QUE COMPRE
8996,2016-08-16,08,Tuesday,16,18:36,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8990,2016-08-16,08,Tuesday,16,16:00,SATURNO,AXEL,DESTINY,VECINO DEL PLANETA,PAREJA,30-40,NO CREO QUE COMPRE
8963,2016-08-16,08,Tuesday,16,09:43,SATURNO,IGOR,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8972,2016-08-16,08,Tuesday,16,11:50,SATURNO,IGOR,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
8974,2016-08-16,08,Tuesday,16,11:58,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
8992,2016-08-16,08,Tuesday,16,17:12,SATURNO,RONALD,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
8971,2016-08-16,08,Tuesday,16,11:33,SATURNO,RAVI,PLANET EXPRESS,VECINO DEL PLANETA,MUJER SOLA,40+,SI PODRIA COMPRAR
9003,2016-08-17,08,Wednesday,17,12:23,SATURNO,GRIMILDA,DESTINY,PASA POR PLANETA-NO VECINO,PAREJA,40+,NO CREO QUE COMPRE
9015,2016-08-17,08,Wednesday,17,14:56,SATURNO,GRIMILDA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,NO CREO QUE COMPRE
9020,2016-08-17,08,Wednesday,17,15:39,SATURNO,FRANCIS,ORBIT JET,CLIENTE ANTIGUO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
9000,2016-08-17,08,Wednesday,17,11:39,SATURNO,IGOR,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
9026,2016-08-17,08,Wednesday,17,17:00,SATURNO,RONALD,ATLANTIS,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
9002,2016-08-17,08,Wednesday,17,12:14,SATURNO,RAVI,PLANET EXPRESS,CLIENTE ANTIGUO,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9037,2016-08-18,08,Thursday,18,10:45,SATURNO,IGOR,ANDROMEDA,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
9063,2016-08-19,08,Friday,19,11:05,SATURNO,YOKO,DESTINY,MALL LUNAR,PAREJA,30-40,SI PODRIA COMPRAR
9110,2016-08-19,08,Friday,19,18:13,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,NO CREO QUE COMPRE
9055,2016-08-19,08,Friday,19,09:30,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
9088,2016-08-19,08,Friday,19,15:05,SATURNO,GRIMILDA,DESTINY,VECINO DEL PLANETA,HOMBRE SOLO,40+,NO CREO QUE COMPRE
9062,2016-08-19,08,Friday,19,11:04,SATURNO,ARIADNA,ICARUS,REFERIDO,MUJER SOLA,30-40,SI PODRIA COMPRAR
9058,2016-08-19,08,Friday,19,09:39,SATURNO,RONALD,DESTINY,MALL LUNAR,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
9150,2016-08-20,08,Saturday,20,15:14,SATURNO,AXEL,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
9112,2016-08-20,08,Saturday,20,10:22,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9137,2016-08-20,08,Saturday,20,13:29,SATURNO,FRANCIS,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9142,2016-08-20,08,Saturday,20,13:54,SATURNO,FRANCIS,FALCON,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
9133,2016-08-20,08,Saturday,20,12:51,SATURNO,FRANCIS,SKY SHIP,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
9143,2016-08-20,08,Saturday,20,13:56,SATURNO,JACOB,ATLANTIS,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
9140,2016-08-20,08,Saturday,20,13:51,SATURNO,JACOB,ATLANTIS,REFERIDO,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
9136,2016-08-20,08,Saturday,20,13:10,SATURNO,ARIADNA,ATLANTIS,CYBER VOLANTES,PAREJA,40+,NO CREO QUE COMPRE
9124,2016-08-20,08,Saturday,20,11:23,SATURNO,ARIADNA,ATLANTIS,REFERIDO,MUJER SOLA,40+,SI PODRIA COMPRAR
9111,2016-08-20,08,Saturday,20,09:18,SATURNO,ARIADNA,FALCON,WEBSITE 5.0,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9138,2016-08-20,08,Saturday,20,13:43,SATURNO,RAVI,ICARUS,CLIENTE ANTIGUO,MUJER SOLA,20-30,SI PODRIA COMPRAR
9214,2016-08-21,08,Sunday,21,14:42,SATURNO,AXEL,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
9207,2016-08-21,08,Sunday,21,13:55,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,SI PODRIA COMPRAR
9224,2016-08-21,08,Sunday,21,15:44,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,PAREJA,30-40,SI PODRIA COMPRAR
9189,2016-08-21,08,Sunday,21,11:52,SATURNO,AXEL,ATLANTIS,VECINO DEL PLANETA,GRUPO FAMILIAR,30-40,NO CREO QUE COMPRE
9190,2016-08-21,08,Sunday,21,11:59,SATURNO,FRANCIS,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9191,2016-08-21,08,Sunday,21,12:06,SATURNO,IGOR,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
9233,2016-08-21,08,Sunday,21,16:35,SATURNO,ARIADNA,ICARUS,VECINO DEL PLANETA,PAREJA,20-30,NO CREO QUE COMPRE
9211,2016-08-21,08,Sunday,21,14:24,SATURNO,ARIADNA,ORBIT JET,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
9220,2016-08-21,08,Sunday,21,15:29,SATURNO,RAVI,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9201,2016-08-21,08,Sunday,21,12:55,SATURNO,RAVI,ORBIT JET,VECINO DEL PLANETA,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9265,2016-08-22,08,Monday,22,15:28,SATURNO,YOKO,ANDROMEDA,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9277,2016-08-22,08,Monday,22,16:24,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9268,2016-08-22,08,Monday,22,15:48,SATURNO,YOKO,FALCON,EVENTO CIAS GALAXIA,MUJER SOLA,20-30,SI PODRIA COMPRAR
9252,2016-08-22,08,Monday,22,11:42,SATURNO,YOKO,DESTINY,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,SI PODRIA COMPRAR
9275,2016-08-22,08,Monday,22,16:20,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9266,2016-08-22,08,Monday,22,15:38,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9249,2016-08-22,08,Monday,22,11:29,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9270,2016-08-22,08,Monday,22,16:10,SATURNO,YOKO,DESTINY,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9276,2016-08-22,08,Monday,22,16:20,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9267,2016-08-22,08,Monday,22,15:47,SATURNO,YOKO,FALCON,EVENTO CIAS GALAXIA,MUJER SOLA,30-40,SI PODRIA COMPRAR
9250,2016-08-22,08,Monday,22,11:33,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9271,2016-08-22,08,Monday,22,16:11,SATURNO,YOKO,DESTINY,EVENTO CIAS GALAXIA,PAREJA,20-30,SI PODRIA COMPRAR
9254,2016-08-22,08,Monday,22,12:11,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,NO CREO QUE COMPRE
9320,2016-08-23,08,Tuesday,23,17:07,SATURNO,GRIMILDA,ORBIT JET,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,NO CREO QUE COMPRE
9321,2016-08-23,08,Tuesday,23,17:14,SATURNO,LOUIS,DESTINY,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9311,2016-08-23,08,Tuesday,23,14:14,SATURNO,LOUIS,ORION,CONTACTO VIRTUAL,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9366,2016-08-24,08,Wednesday,24,18:01,SATURNO,FRANCIS,FALCON,REFERIDO,GRUPO FAMILIAR,40+,SI PODRIA COMPRAR
9365,2016-08-24,08,Wednesday,24,17:36,SATURNO,ARIADNA,ATLANTIS,CYBER VOLANTES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9334,2016-08-24,08,Wednesday,24,11:12,SATURNO,RAVI,ATLANTIS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9391,2016-08-25,08,Thursday,25,13:35,SATURNO,YOKO,ATLANTIS,MALL LUNAR,MUJER SOLA,20-30,SI PODRIA COMPRAR
9394,2016-08-25,08,Thursday,25,13:45,SATURNO,YOKO,ATLANTIS,EVENTO CIAS GALAXIA,PAREJA,30-40,SI PODRIA COMPRAR
9408,2016-08-25,08,Thursday,25,18:00,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
9376,2016-08-25,08,Thursday,25,11:27,SATURNO,JACOB,FALCON,RADIO SUPERSONICA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9388,2016-08-25,08,Thursday,25,13:00,SATURNO,LOUIS,DESTINY,VECINO DEL PLANETA,MUJER SOLA,20-30,SI PODRIA COMPRAR
9396,2016-08-25,08,Thursday,25,15:39,SATURNO,ARIADNA,ICARUS,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,40+,SI PODRIA COMPRAR
9435,2016-08-26,08,Friday,26,17:51,SATURNO,YOKO,ICARUS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9412,2016-08-26,08,Friday,26,10:48,SATURNO,AXEL,ICARUS,VECINO DEL PLANETA,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9414,2016-08-26,08,Friday,26,11:21,SATURNO,FRANCIS,ICARUS,CLIENTE ANTIGUO,HOMBRE SOLO,20-30,SI PODRIA COMPRAR
9421,2016-08-26,08,Friday,26,13:08,SATURNO,ARIADNA,ATLANTIS,VECINO DEL PLANETA,PAREJA,30-40,NO CREO QUE COMPRE
9432,2016-08-26,08,Friday,26,16:37,SATURNO,RONALD,ATLANTIS,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9415,2016-08-26,08,Friday,26,11:42,SATURNO,RONALD,EAGLE,MALL LUNAR,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9461,2016-08-27,08,Saturday,27,14:29,SATURNO,GRIMILDA,ATLANTIS,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
9463,2016-08-27,08,Saturday,27,14:52,SATURNO,GRIMILDA,DESTINY,VECINO DEL PLANETA,GRUPO FAMILIAR,40+,NO CREO QUE COMPRE
9494,2016-08-27,08,Saturday,27,18:35,SATURNO,GRIMILDA,ANDROMEDA,VECINO DEL PLANETA,PAREJA,30-40,NO CREO QUE COMPRE
9454,2016-08-27,08,Saturday,27,12:55,SATURNO,GRIMILDA,ICARUS,VECINO DEL PLANETA,PAREJA,40+,SI PODRIA COMPRAR
9474,2016-08-27,08,Saturday,27,16:07,SATURNO,JACOB,SERENITY,CYBER VOLANTES,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
9444,2016-08-27,08,Saturday,27,11:30,SATURNO,JACOB,ATLANTIS,RADIO SUPERSONICA,PAREJA,40+,NO CREO QUE COMPRE
9487,2016-08-27,08,Saturday,27,17:21,SATURNO,LOUIS,ICARUS,REFERIDO,MUJER SOLA,20-30,SI PODRIA COMPRAR
9445,2016-08-27,08,Saturday,27,11:32,SATURNO,LOUIS,SERENITY,PASA POR PLANETA-NO VECINO,HOMBRE SOLO,30-40,SI PODRIA COMPRAR
